Name.1,Community,ELECT_STAT,PROJECT,POP,POP 2020,DISTRICT,REGION,REMARKS,ISLAND,YOE,COMMUNITY_,X-Coord,Y-Coord,lon,lat
CENTRAL,Ankaful Senior Staff Quarters),NO,NA,81,93.15,Komenda/Edina/Eguafo/Abirem,Central,NA,No,NA,NA,685937.1486,570139.0184,5.155873542,-1.322524181
CENTRAL,Ankamakwa (Ankomase),NO,NO,219,251.85,Agona East,Central,NA,No,NA,NA,761122.6714,628028.0289,5.676970599,-0.642524498
CENTRAL,Ankoanim,NO,NA,16,18.4,Upper Denkyira East Municipal,Central,NA,No,NA,NA,635106.0273,645492.0818,5.838442499,-1.779638399
CENTRAL,Ankru,NO,NO,16,18.4,Agona West Municipal,Central,NA,No,NA,NA,738013.2314,621343.8467,5.6173585,-0.851280298
CENTRAL,Anlokrom,NO,NA,211,242.65,Ekumfi,Central,NA,No,NA,NA,724380.2035,575797.8808,5.206025393,-0.975672117
CENTRAL,Annanse,NO,NO,25,28.75,Agona East,Central,NA,No,NA,NA,749347.2356,620851.8166,5.612525599,-0.749029298
CENTRAL,Annanwohuma,NO,NA,141,162.15,Twifo-Ati-Mokwa,Central,NA,No,NA,NA,648845.7709,627914.614,5.679190799,-1.655928299
CENTRAL,Annum Nkwanta,NO,NA,99,113.85,Assin North,Central,NA,No,NA,NA,665866.7425,639344.0892,5.782173099,-1.501993899
CENTRAL,Anokwa,NO,NA,7,8.05,Gomoa East,Central,NA,No,NA,NA,765202.3608,609625.5683,5.510488561,-0.606390281
CENTRAL,Anomabo Kuma,NO,NA,150,172.5,Assin South,Central,NA,No,NA,NA,709808.1152,601463.7005,5.4384933,-1.106379399
CENTRAL,Ansah Sasraku,NO,NA,3,3.45,Assin North,Central,NA,No,NA,NA,667601.2633,645276.1278,5.835776199,-1.486189199
CENTRAL,Ansakwa,NO,NO,32,36.8,Agona East,Central,NA,No,NA,NA,758543.7612,628323.0812,5.679732,-0.665783597
CENTRAL,Ansakwa Junction,NO,NO,16,18.4,Agona East,Central,NA,No,NA,NA,753045.4761,630498.879,5.699597799,-0.715319198
CENTRAL,Ansandze,NO,NA,61,70.15,Mfantsiman Municipal,Central,NA,No,NA,NA,716421.8214,583734.5118,5.278009274,-1.047219867
CENTRAL,Antem,NO,NA,18,20.7,Komenda/Edina/Eguafo/Abirem,Central,NA,No,NA,NA,668432.515,573852.23,5.189850499,-1.48032672
CENTRAL,Anthony,NO,NA,14,16.1,Assin South,Central,NA,No,NA,NA,679651.8142,609183.7886,5.509097903,-1.378286587
CENTRAL,Antie Adwoa,NO,NO,16,18.4,Agona West Municipal,Central,NA,No,NA,NA,741406.1175,624733.2881,5.6478851,-0.820550898
CENTRAL,Anto Bam,NO,NO,28,32.2,Agona East,Central,NA,No,NA,NA,753472.1997,623803.7246,5.639063899,-0.711706998
CENTRAL,Antobam,NO,NA,17,19.55,Twifo-Ati-Mokwa,Central,NA,No,NA,NA,665708.5044,618531.2796,5.593960054,-1.503909139
CENTRAL,Antobam Kwame,NO,NA,11,12.65,Assin South,Central,NA,No,NA,NA,694372.7449,616592.4282,5.57571165,-1.245243821
CENTRAL,Antwi Krom,NO,NA,16,18.4,Upper Denkyira East Municipal,Central,NA,No,NA,NA,637211.0239,636255.4223,5.7548622,-1.760809999
CENTRAL,ANTWI KROM,NO,NA,6,6.9,Upper Denkyira East Municipal,Central,NA,No,NA,NA,637206.9284,636251.021,5.754822474,-1.760847067
CENTRAL,Anweamu,NO,NA,219,251.85,Agona West Municipal,Central,NA,No,NA,NA,737978.1398,627636.7678,5.674247878,-0.851387356
CENTRAL,Anwiafitam,NO,NA,27,31.05,Asikuma/Odoben/Brakwa,Central,NA,No,NA,NA,728614.7832,630999.7401,5.704958699,-0.935779098
CENTRAL,Anwiafitamu,NO,NA,16,18.4,Assin North,Central,NA,No,NA,NA,674737.2783,647470.7282,5.855444698,-1.421695799
CENTRAL,Anwiom Jasikan,NO,NA,44,50.6,Komenda/Edina/Eguafo/Abirem,Central,NA,No,NA,NA,661346.1396,569062.5093,5.146684558,-1.544347796
CENTRAL,Anwiom Nkwanta,ONGOING,WL,129,148.35,Komenda/Edina/Eguafo/Abirem,Central,NA,No,NA,NA,662732.3728,568410.0299,5.140755099,-1.531857597
CENTRAL,Anwunahene,NO,NA,42,48.3,Upper Denkyira East Municipal,Central,NA,No,NA,NA,630320.4865,638034.0774,5.771080986,-1.822998043
CENTRAL,Anyankwaa,NO,NA,222,255.3,Asikuma/Odoben/Brakwa,Central,NA,No,NA,NA,706310.2856,627871.834,5.677364699,-1.137187099
CENTRAL,Apagya'S Village,NO,NA,20,23,Upper Denkyira West,Central,NA,No,NA,NA,601952.723,681523.7772,6.164924437,-2.078521825
CENTRAL,Apeafo,NO,NA,30,34.5,Asikuma/Odoben/Brakwa,Central,NA,No,NA,NA,727119.0272,614589.6839,5.5566501,-0.949798998
CENTRAL,Apesem,NO,NA,20,23,Effutu Municipal,Central,NA,No,NA,NA,764514.9622,597878.5885,5.404337345,-0.6130109
CENTRAL,Apoikyim/Kwabena Sam,NO,NO,16,18.4,Asikuma/Odoben/Brakwa,Central,NA,No,NA,NA,730144.8211,617359.1357,5.581591799,-0.922409298
CENTRAL,Apokwaa,NO,NA,215,247.25,Twifo/Heman/Lower Denkyira,Central,NA,No,NA,NA,677916.8691,597390.1543,5.4024915,-1.394227398
CENTRAL,Aponapon,NO,SECO,287,330.05,Twifo-Ati-Mokwa,Central,NA,No,NA,NA,657856.5108,625829.8308,5.6601419,-1.574624499
CENTRAL,Aponum,ONGOING,TBEA,65,74.75,Agona West Municipal,Central,NA,No,NA,NA,748519.6816,616506.7272,5.573276999,-0.756645798
CENTRAL,Aporonoso,NO,NO,78,89.7,Agona East,Central,NA,No,NA,NA,751373.1769,628349.6699,5.680230199,-0.730486098
CENTRAL,Appawa,NO,NA,28,32.2,Asikuma/Odoben/Brakwa,Central,NA,No,NA,NA,727932.4331,629273.2436,5.6893723,-0.941993098
CENTRAL,Appiah Kwa,NO,NO,8,9.2,Agona West Municipal,Central,NA,No,NA,NA,746703.3004,614982.0837,5.559557099,-0.773085498
CENTRAL,Appiah Nkwanta,NO,NA,16,18.4,Upper Denkyira East Municipal,Central,NA,No,NA,NA,642317.2801,656448.8801,5.9373914,-1.714284899
CENTRAL,Appiahgyei,NO,NA,28,32.2,Assin North,Central,NA,No,NA,NA,668573.4574,644444.9795,5.828236299,-1.477430499
CENTRAL,Appiahkrom,NO,NA,18,20.7,Upper Denkyira East Municipal,Central,NA,No,NA,NA,630082.6425,666282.5701,6.026577192,-1.824607955
CENTRAL,Appre Tekwa,NO,NA,58,66.7,Ajumako/Enyan/Esiam,Central,NA,No,NA,NA,722320.8751,589784.4564,5.332536999,-0.993837599
CENTRAL,Arabo Junction,NO,NA,16,18.4,Assin North,Central,NA,No,NA,NA,695571.5744,651413.8039,5.890536999,-1.233456299
CENTRAL,Arkrom,NO,NA,47,54.05,Asikuma/Odoben/Brakwa,Central,NA,No,NA,NA,727354.2212,621759.9715,5.621466499,-0.947450998
CENTRAL,Arma (Cocoa Shed),NO,NO,42,48.3,Agona West Municipal,Central,NA,No,NA,NA,749593.5433,620158.2493,5.606247599,-0.746830998
CENTRAL,Armah,ONGOING,TBEA,38,43.7,Agona West Municipal,Central,NA,No,NA,NA,739638.7143,625249.7381,5.652613399,-0.836482198
CENTRAL,Aruna Akura,NO,NA,1,1.15,Upper Denkyira West,Central,NA,No,NA,NA,602810.0319,672635.1806,6.084512899,-2.0709129
CENTRAL,Asaakwaa,NO,NA,30,34.5,Asikuma/Odoben/Brakwa,Central,NA,No,NA,NA,723719.9998,623683.1321,5.638967799,-0.980186699
CENTRAL,Asaaman,NO,NA,208,239.2,Assin South,Central,NA,No,NA,NA,690944.6353,620866.7799,5.614453199,-1.276069299
CENTRAL,Asaase Kwa,NO,NO,147,169.05,Agona East,Central,NA,No,NA,NA,756503.376,619089.5041,5.596343799,-0.684525598
CENTRAL,Asabrekwa,ONGOING,CWE,55,63.25,Agona East,Central,NA,No,NA,NA,762680.2241,629079.3398,5.686415499,-0.628431798
CENTRAL,Asamang,NO,NA,11,12.65,Assin South,Central,NA,No,NA,NA,690944.6353,620866.7799,5.614453199,-1.276069299
CENTRAL,Asamoah,NO,NA,10,11.5,Twifo-Ati-Mokwa,Central,NA,No,NA,NA,641041.461,625124.3786,5.654114999,-1.726444099
CENTRAL,Asamoah,NO,NA,11,12.65,Upper Denkyira West,Central,NA,No,NA,NA,602453.1825,687692.0714,6.220709234,-2.073901719
CENTRAL,Asamoah,ONGOING,ONGOING,57,65.55,Awutu Senya,Central,NA,No,NA,NA,762388.2251,632111.9632,5.713837099,-0.630954098
CENTRAL,Asamoakrom New Town,NO,SECO,339,389.85,Twifo-Ati-Mokwa,Central,NA,No,NA,NA,662382.6641,624320.6715,5.646392,-1.533798599
CENTRAL,Asamoakrom-Ayew,NO,SECO,109,125.35,Twifo-Ati-Mokwa,Central,NA,No,NA,NA,662192.9278,625636.2834,5.658293999,-1.535481499
CENTRAL,Asamoakwa,NO,NO,141,162.15,Agona East,Central,NA,No,NA,NA,756743.5293,621947.7931,5.622171299,-0.682256898
CENTRAL,Asante Akura,NO,NA,24,27.6,Upper Denkyira East Municipal,Central,NA,No,NA,NA,642280.6154,650689.0921,5.885300307,-1.714736291
CENTRAL,Asantefom,NO,NA,61,70.15,Twifo/Heman/Lower Denkyira,Central,NA,No,NA,NA,662502.6232,606294.5342,5.483370357,-1.533119784
CENTRAL,Asantefuokrom,NO,NA,113,129.95,Upper Denkyira West,Central,NA,No,NA,NA,603750.9972,679530.4233,6.146866109,-2.062301586
CENTRAL,Asantefuom,NO,NA,14,16.1,Assin South,Central,NA,No,NA,NA,694257.8546,618303.3257,5.591184999,-1.246234699
CENTRAL,Asare Akura,NO,NA,1,1.15,Upper Denkyira West,Central,NA,No,NA,NA,595644.2849,673373.1551,6.091295599,-2.135653399
CENTRAL,Asare Akura,NO,NO,32,36.8,Gomoa West,Central,NA,No,NA,NA,751232.5288,613728.3026,5.548068099,-0.732266398
CENTRAL,Asare Akuraa,NO,NA,136,156.4,Assin South,Central,NA,No,NA,NA,691830.0578,615369.7699,5.564723999,-1.268223898
CENTRAL,Asare Kojo,NO,NA,3,3.45,Assin North,Central,NA,No,NA,NA,659967.5001,646728.9807,5.849096318,-1.555090091
CENTRAL,Asarekrom,NO,NA,21,24.15,Upper Denkyira East Municipal,Central,NA,No,NA,NA,638748.5602,645752.3949,5.84072447,-1.746736812
CENTRAL,Asarekwa,NO,EARMARK,57,65.55,Agona East,Central,NA,No,NA,NA,760290.7283,626349.1415,5.661826098,-0.650092597
CENTRAL,Asarekwaa,NO,WL,82,94.3,Asikuma/Odoben/Brakwa,Central,NA,No,NA,NA,731816.9909,618271.6563,5.589787799,-0.907291598
CENTRAL,Asekyerebedzi (Awonakrom),ONGOING,SECO,292,335.8,Mfantsiman Municipal,Central,NA,No,NA,NA,701066.4276,568435.9849,5.1401,-1.186119998
CENTRAL,Asembone Yehi,NO,NA,270,310.5,Twifo-Ati-Mokwa,Central,NA,No,NA,NA,661402.5111,598211.535,5.4102956,-1.543224199
CENTRAL,Asempanaye,NO,NA,17,19.55,Twifo-Ati-Mokwa,Central,NA,No,NA,NA,661773.7896,617353.3973,5.583397399,-1.539451999
CENTRAL,Asempaneye Village,NO,NA,89,102.35,Twifo-Ati-Mokwa,Central,NA,No,NA,NA,667719.3532,625548.9171,5.657375799,-1.485594399
CENTRAL,Asensuho Agave,NO,W/L,246,282.9,Twifo-Ati-Mokwa,Central,NA,No,NA,NA,665055.8352,617594.6985,5.5855052,-1.509821799
CENTRAL,Ashaitu Akura,NO,NA,16,18.4,Upper Denkyira East Municipal,Central,NA,No,NA,NA,631035.0453,637536.4024,5.7665664,-1.816554699
CENTRAL,Ashire Village,NO,NA,6,6.9,Upper Denkyira West,Central,NA,No,NA,NA,590687.0061,682065.0588,6.169986799,-2.180329599
CENTRAL,Ashirle,NO,NA,14,16.1,Upper Denkyira West,Central,NA,No,NA,NA,589424.7512,681288.0157,6.1629756,-2.1917483
CENTRAL,Ashong,NO,NA,49,56.35,Awutu Senya,Central,NA,No,NA,NA,775944.5808,621389.0436,5.616407555,-0.509048679
CENTRAL,Asiedu,NO,NO,13,14.95,Agona West Municipal,Central,NA,No,NA,NA,740532.6808,621152.5382,5.615545,-0.828552798
CENTRAL,Asiedu(Near Kyeikrom),NO,NA,102,117.3,Assin North,Central,NA,No,NA,NA,662484.3691,645541.8643,5.838301799,-1.532389399
CENTRAL,Asiedukwaa,NO,NA,25,28.75,Asikuma/Odoben/Brakwa,Central,NA,No,NA,NA,724446.7944,622842.7373,5.631347199,-0.973654097
CENTRAL,Asirifi,NO,NA,141,162.15,Assin North,Central,NA,No,NA,NA,670982.2495,635613.8885,5.748316799,-1.455896198
CENTRAL,Asomaning Wo Be Dan Egya,NO,NO,65,74.75,Agona West Municipal,Central,NA,No,NA,NA,752173.6801,617884.647,5.585605799,-0.723631098
CENTRAL,Asomdwe Ye De,NO,NA,205,235.75,Asikuma/Odoben/Brakwa,Central,NA,No,NA,NA,714152.7361,633243.4445,5.725698199,-1.066240398
CENTRAL,Asomdwebia,NO,NA,8,9.2,Assin North,Central,NA,No,NA,NA,668158.9218,645658.2584,5.839218299,-1.481144199
CENTRAL,Asomdwee,NO,NA,141,162.15,Twifo/Heman/Lower Denkyira,Central,NA,No,NA,NA,673608.4364,592229.8071,5.3559275,-1.433222199
CENTRAL,Asomdwee,NO,NA,14,16.1,Assin South,Central,NA,No,NA,NA,683547.7017,622126.1543,5.6260344,-1.342800499
CENTRAL,Asomdwee Ede,NO,NO,16,18.4,Agona West Municipal,Central,NA,No,NA,NA,739686.1794,635598.2111,5.7461612,-0.835703398
CENTRAL,Asomdwene,NO,NA,1,1.15,Upper Denkyira West,Central,NA,No,NA,NA,603471.2434,681020.581,6.160349099,-2.0648062
CENTRAL,Assin Asano,NO,NA,365,419.75,Assin South,Central,NA,No,NA,NA,699301.6566,601509.8485,5.439200799,-1.201171598
CENTRAL,Assin Ayigbe,NO,NA,225,258.75,Assin South,Central,NA,No,NA,NA,695637.9836,618128.8885,5.589570356,-1.233783581
CENTRAL,Assin Ayitey,NO,NA,237,272.55,Assin North,Central,NA,No,NA,NA,693244.4434,651242.892,5.889057798,-1.254474798
CENTRAL,Assin Bediadua (Bungalow),ONGOING,Weldy Lamon,1800,2070,Assin North,Central,NA,No,NA,NA,666405.4544,638493.7053,5.774469999,-1.497149999
CENTRAL,Assin Sweduru Essan,NO,Weldy Lamon,386,443.9,Assin North,Central,NA,No,NA,NA,664145.4988,641276.5723,5.79969,-1.517489999
CENTRAL,Assin Tema,NO,NA,14,16.1,Assin South,Central,NA,No,NA,NA,695716.0418,606463.8349,5.4840912,-1.233392398
CENTRAL,Asubo,NO,NA,226,259.9,Agona East,Central,NA,No,NA,NA,767381.8898,621029.0134,5.61347786,-0.586310265
CENTRAL,Asuboniho,ONGOING,WELDY,16,18.4,Assin North,Central,NA,No,NA,NA,674491.3699,633037.1174,5.724928599,-1.424278098
CENTRAL,Asuman,NO,NA,72,82.8,Awutu Senya,Central,NA,No,NA,NA,772169.0868,624530.5412,5.64494491,-0.542989363
CENTRAL,Asuman Akura,NO,NA,1,1.15,Upper Denkyira West,Central,NA,No,NA,NA,595749.2058,674614.4055,6.1025215,-2.134687299
CENTRAL,Asuogya Camp,NO,NA,55,63.25,Upper Denkyira East Municipal,Central,NA,No,NA,NA,643121.1854,648147.0802,5.862292699,-1.707197499
CENTRAL,Asuoyaa,NO,NA,25,28.75,Assin South,Central,NA,No,NA,NA,673645.8894,620045.9654,5.607470299,-1.432228098
CENTRAL,Asupa,NO,NA,14,16.1,Asikuma/Odoben/Brakwa,Central,NA,No,NA,NA,715262.2144,608517.5271,5.502112199,-1.056966598
CENTRAL,Ata Kwaa,NO,NA,23,26.45,Asikuma/Odoben/Brakwa,Central,NA,No,NA,NA,705864.3213,627922.0396,5.6778316,-1.141210899
CENTRAL,Ata Na Ata Village,NO,NA,20,23,Twifo-Ati-Mokwa,Central,NA,No,NA,NA,651126.5781,631686.5932,5.713255699,-1.635256099
CENTRAL,Ataafio,NO,NA,14,16.1,Awutu Senya,Central,NA,No,NA,NA,780627.3748,618747.1699,5.592349777,-0.466907825
CENTRAL,Atakwaa,NO,NA,30,34.5,Asikuma/Odoben/Brakwa,Central,NA,No,NA,NA,712229.6771,629630.6978,5.693092499,-1.083707198
CENTRAL,Ateaso,NO,W/L,237,272.55,Twifo-Ati-Mokwa,Central,NA,No,NA,NA,652667.3228,642233.069,5.808602299,-1.621115098
CENTRAL,Ateitu,NO,NA,318,365.7,Effutu Municipal,Central,NA,No,NA,NA,764431.053,595237.6138,5.380469569,-0.613860927
CENTRAL,Ateitu No.2,NO,NA,25,28.75,Gomoa East,Central,NA,No,NA,NA,759426.1776,599457.4155,5.418787063,-0.658851098
CENTRAL,Ateitu Vertinary,NO,NA,14,16.1,Gomoa East,Central,NA,No,NA,NA,762333.4414,596574.6457,5.392628444,-0.63273131
CENTRAL,Aterkyem,NO,NA,61,70.15,Asikuma/Odoben/Brakwa,Central,NA,No,NA,NA,734820.177,627557.1038,5.673632899,-0.879888698
CENTRAL,Ati Ganu Village,NO,NA,25,28.75,Twifo-Ati-Mokwa,Central,NA,No,NA,NA,650841.3543,631710.5309,5.7134783,-1.637830799
CENTRAL,Atigri,NO,NA,133,152.95,Assin North,Central,NA,No,NA,NA,699740.9774,639087.9349,5.778967599,-1.196164099
CENTRAL,Atitso Kope,NO,NA,27,31.05,Gomoa West,Central,NA,No,NA,NA,750071.6471,594728.5118,5.376360972,-0.74338247
CENTRAL,Ativor Village,NO,NA,71,81.65,Twifo-Ati-Mokwa,Central,NA,No,NA,NA,661889.835,627739.6152,5.677322307,-1.538169811
CENTRAL,Ato Oti,NO,NA,4,4.6,Assin North,Central,NA,No,NA,NA,667600.1292,644646.9668,5.830086599,-1.486214698
CENTRAL,Atsu Kope,NO,NA,25,28.75,Twifo-Ati-Mokwa,Central,NA,No,NA,NA,661818.29,635847.3093,5.75064548,-1.538629792
CENTRAL,Atsu Nyatsika (Teacher),NO,NA,37,42.55,Komenda/Edina/Eguafo/Abirem,Central,NA,No,NA,NA,657590.9089,560615.8952,5.070371669,-1.578388414
CENTRAL,Atta (Agege),NO,NA,7,8.05,Upper Denkyira East Municipal,Central,NA,No,NA,NA,630625.6263,637800.8763,5.768966099,-1.820246899
CENTRAL,Atta Aglaso/Nyamebekyere,NO,NA,13,14.95,Twifo-Ati-Mokwa,Central,NA,No,NA,NA,660607.3032,629428.0552,5.692620888,-1.549710043
CENTRAL,Atta Akura,NO,NA,16,18.4,Upper Denkyira East Municipal,Central,NA,No,NA,NA,632557.3608,651437.6238,5.892265699,-1.802541399
CENTRAL,Atta Kofi,NO,NA,1,1.15,Upper Denkyira West,Central,NA,No,NA,NA,603310.5376,682722.2595,6.17574342,-2.066231628
CENTRAL,Atta Kura,NO,NA,1,1.15,Upper Denkyira West,Central,NA,No,NA,NA,595247.2094,673743.3004,6.094649398,-2.1392362
CENTRAL,Atta Kwame,NO,NO,21,24.15,Agona East,Central,NA,No,NA,NA,760100.3233,621492.0685,5.617931,-0.651987197
CENTRAL,Atta Nzema Akura,NO,NA,21,24.15,Upper Denkyira West,Central,NA,No,NA,NA,606161.163,669378.555,6.055003699,-2.040683899
CENTRAL,Atta Panyin Kurom,NO,NA,11,12.65,Assin North,Central,NA,No,NA,NA,662297.4832,645181.7891,5.835049899,-1.534085499
CENTRAL,Atta Yaw,NO,NA,4,4.6,Assin North,Central,NA,No,NA,NA,660895.7566,650892.0153,5.886722809,-1.546609901
CENTRAL,Atta Yaw Bediako,NO,NA,17,19.55,Twifo/Heman/Lower Denkyira,Central,NA,No,NA,NA,667860.9513,602871.8663,5.4522976,-1.484840298
CENTRAL,Attah,NO,NA,25,28.75,Assin North,Central,NA,No,NA,NA,677489.3187,628109.6611,5.680295299,-1.397336299
CENTRAL,Attakwaa,NO,NA,42,48.3,Assin North,Central,NA,No,NA,NA,692984.8694,646266.4174,5.844067098,-1.256958499
CENTRAL,Attorkrom,NO,SECO,441,507.15,Twifo-Ati-Mokwa,Central,NA,No,NA,NA,653668.3431,644586.9515,5.829867999,-1.612023499
CENTRAL,Atua Domeabra,NO,NA,32,36.8,Awutu Senya,Central,NA,No,NA,NA,769953.8854,630723.2224,5.700999696,-0.562739744
CENTRAL,Atukpui,NO,NA,20,23,Awutu Senya,Central,NA,No,NA,NA,777719.2175,621933.2121,5.621257095,-0.493018347
CENTRAL,Atwere,NO,NA,333,382.95,Awutu Senya,Central,NA,No,NA,NA,769057.1947,626516.5776,5.663013238,-0.570989929
CENTRAL,Augustine Akura,NO,NA,3,3.45,Upper Denkyira West,Central,NA,No,NA,NA,593577.9916,683392.9739,6.181957299,-2.154182399
CENTRAL,Aunte Agarta Akura,NO,NA,16,18.4,Upper Denkyira East Municipal,Central,NA,No,NA,NA,644916.7516,651862.5187,5.895857399,-1.690902599
CENTRAL,Aunte Mercey Akura,NO,NA,3,3.45,Upper Denkyira West,Central,NA,No,NA,NA,611711.3971,674860.3836,6.104495199,-1.9904424
CENTRAL,Aunti Mercy,NO,NA,14,16.1,Komenda/Edina/Eguafo/Abirem,Central,NA,No,NA,NA,657567.1136,563874.1275,5.099838935,-1.578538391
CENTRAL,Avornyo Akuraa,NO,NA,16,18.4,Awutu Senya,Central,NA,No,NA,NA,766997.487,629794.7819,5.692720479,-0.589450296
CENTRAL,Aweni Akura,NO,NA,16,18.4,Upper Denkyira East Municipal,Central,NA,No,NA,NA,645253.7689,651670.2096,5.894110999,-1.687862799
CENTRAL,Awiasu,NO,NA,137,157.55,Twifo-Ati-Mokwa,Central,NA,No,NA,NA,669263.9421,613139.6578,5.545119699,-1.471942699
CENTRAL,Awisam Jacob Kwaa,NO,NA,235,270.25,Asikuma/Odoben/Brakwa,Central,NA,No,NA,NA,726513.37,619605.1434,5.6020121,-0.955106798
CENTRAL,Awisam John Kwaa,NO,NA,71,81.65,Asikuma/Odoben/Brakwa,Central,NA,No,NA,NA,726668.6646,620200.6538,5.607391,-0.953686699
CENTRAL,Awona New Locality (Sefwi Awonakrom),ONGOING,WL,116,133.4,Komenda/Edina/Eguafo/Abirem,Central,NA,No,NA,NA,658229.7498,562962.3741,5.09158,-1.572579998
CENTRAL,Awotse Fred,NO,NA,21,24.15,Twifo-Ati-Mokwa,Central,NA,No,NA,NA,642008.3746,626813.6608,5.669373899,-1.717680999
CENTRAL,Awuakye,NO,NO,8,9.2,Agona West Municipal,Central,NA,No,NA,NA,738476.9967,630005.8368,5.695647499,-0.846805898
CENTRAL,Awuku,NO,NA,140,161,Asikuma/Odoben/Brakwa,Central,NA,No,NA,NA,704161.5587,629394.1917,5.6911916,-1.156537698
CENTRAL,Awuku Breku(Opanin Dowuona),NO,NA,71,81.65,Assin South,Central,NA,No,NA,NA,698183.2413,608458.8344,5.502063899,-1.211075998
CENTRAL,Awuku Dogbe,NO,NA,17,19.55,Assin North,Central,NA,No,NA,NA,662093.213,644960.7546,5.833055799,-1.535935299
CENTRAL,Awuku Lavor,NO,NA,71,81.65,Assin North,Central,NA,No,NA,NA,664176.0691,647552.1411,5.8564413,-1.517064999
CENTRAL,Awuni,NO,NA,8,9.2,Assin South,Central,NA,No,NA,NA,688049.1531,621559.9293,5.620797475,-1.302184976
CENTRAL,Awuni Kusasi,NO,NA,3,3.45,Upper Denkyira West,Central,NA,No,NA,NA,593645.8028,685237.5879,6.198641343,-2.153542963
CENTRAL,Awuotse,NO,NA,99,113.85,Asikuma/Odoben/Brakwa,Central,NA,No,NA,NA,703999.5229,630701.6569,5.703017999,-1.157962599
CENTRAL,Awura Akura,NO,NA,14,16.1,Ajumako/Enyan/Esiam,Central,NA,No,NA,NA,723627.6806,591085.931,5.3442649,-0.982011798
CENTRAL,Awuroso/Nkrafuom,NO,NA,24,27.6,Assin North,Central,NA,No,NA,NA,695982.7542,649883.7332,5.876690299,-1.229787198
CENTRAL,Ayama'S Village,NO,NA,14,16.1,Upper Denkyira West,Central,NA,No,NA,NA,593965.2868,686099.2432,6.206430615,-2.150642913
CENTRAL,Ayebiawhe,ONGOING,WELDY,16,18.4,Upper Denkyira East Municipal,Central,NA,No,NA,NA,653116.9375,649770.7884,5.876761399,-1.616887699
CENTRAL,Ayedwe,NO,NA,154,177.1,Twifo/Heman/Lower Denkyira,Central,NA,No,NA,NA,675332.9846,592218.275,5.3557832,-1.417662798
CENTRAL,Ayekoo Yaaye,NO,NA,57,65.55,Assin North,Central,NA,No,NA,NA,702408.8408,632629.8737,5.720498299,-1.172265599
CENTRAL,Ayesu Krom,NO,NO,6,6.9,Agona East,Central,NA,No,NA,NA,757527.3728,624695.4417,5.646979,-0.675085898
CENTRAL,Ayiakwaa,NO,NA,144,165.6,Asikuma/Odoben/Brakwa,Central,NA,No,NA,NA,731884.8168,631189.8048,5.706570271,-0.906260165
CENTRAL,Ayipey,NO,NO,59,67.85,Agona West Municipal,Central,NA,No,NA,NA,754102.4864,616985.6823,5.5774122,-0.706260798
CENTRAL,Ayisi Akura (Anoboa),NO,NA,14,16.1,Twifo-Ati-Mokwa,Central,NA,No,NA,NA,667000.7776,615125.4237,5.56313,-1.492323298
CENTRAL,Ayitey Hackman,NO,NA,17,19.55,Assin North,Central,NA,No,NA,NA,665739.3385,649040.4345,5.869862799,-1.502911999
CENTRAL,Ayooba-Krom,NO,NA,27,31.05,Twifo-Ati-Mokwa,Central,NA,No,NA,NA,668175.2034,618327.5236,5.592060222,-1.481648681
CENTRAL,Azikope,NO,NA,92,105.8,Assin North,Central,NA,No,NA,NA,679996.5211,625346.6155,5.6552465,-1.374773198
CENTRAL,Azonraw,NO,NA,16,18.4,Upper Denkyira East Municipal,Central,NA,No,NA,NA,640772.9405,641965.6084,5.806435199,-1.728531399
CENTRAL,Baafi Akura,NO,NA,7,8.05,Upper Denkyira East Municipal,Central,NA,No,NA,NA,640216.6159,649286.9184,5.872661491,-1.733406589
CENTRAL,Baahkwaa,NO,NO,16,18.4,Agona West Municipal,Central,NA,No,NA,NA,740625.2534,620560.8508,5.610193099,-0.827737298
CENTRAL,Baaki,NO,NA,21,24.15,Assin North,Central,NA,No,NA,NA,695267.0066,651357.4439,5.890036099,-1.236208099
CENTRAL,Baaki 2,NO,NA,57,65.55,Assin North,Central,NA,No,NA,NA,695121.2645,651379.3679,5.8902385,-1.237523498
CENTRAL,Baako Akura(Kwakye),NO,NA,16,18.4,Upper Denkyira East Municipal,Central,NA,No,NA,NA,647491.8545,645471.1911,5.837999699,-1.667782
CENTRAL,Baako Ndzidzi,ONGOING,GEDAP,585,672.75,Twifo-Ati-Mokwa,Central,NA,No,NA,NA,659452.2097,603706.7604,5.460034399,-1.560705299
CENTRAL,Baakofaadwe,NO,NA,21,24.15,Assin South,Central,NA,No,NA,NA,697723.1895,603405.8374,5.456386799,-1.215362999
CENTRAL,Baale (Kutumu),NO,NA,13,14.95,Awutu Senya,Central,NA,No,NA,NA,775922.3665,621138.9126,5.614147765,-0.509258683
CENTRAL,Baamdem Edurase,NO,NA,32,36.8,Asikuma/Odoben/Brakwa,Central,NA,No,NA,NA,733623.6187,611888.2855,5.532021899,-0.891195398
CENTRAL,Baanu Ye,NO,Weldy Lamon,348,400.2,Assin North,Central,NA,No,NA,NA,675263.9056,638383.9048,5.773259999,-1.417169998
CENTRAL,Baawa Kwaa,NO,NA,79,90.85,Asikuma/Odoben/Brakwa,Central,NA,No,NA,NA,719537.5436,615041.3776,5.5609675,-1.018195098
